13,29,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,0,6,0,5,1,3,1,3
13,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,1,3,1,2,0,5
14,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,6,5,1,1,6,0,7,0,2,1,3
14,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,6,5,1,0,3,0,3,0,7,1,3
14,3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,9,6,5,1,9,0,8,0,5,0,5
14,4,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,6,5,3,0,8,1,8,0,5,0,5
14,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,6,0,0,0,3,0,3,0,6,1,6
14,6,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,3,0,8,0,8,1,5,1,5
14,7,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,8,6,5,0,8,0,8,1,8,0,5
14,8,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,9,7,7,0,8,1,9,0,5,0,5
14,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,3,1,3,0,6,0,5
14,10,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,8,7,6,0,8,1,8,0,5,0,5
14,11,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,5,1,0,8,0,8,0,5,1,5
14,12,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8,5,1,0,3,0,6,0,5,1,8
14,13,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,8,5,5,0,8,0,8,1,8,0,5
14,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,3,0,3,1,3
14,15,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14,16,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6,6,5,1,4,0,8,1,8,0,5
14,17,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,3,0,6,0,8,0,3,1,1
14,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,8,0,9
14,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,3,0,9,0,8,1,3
14,20,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,7,3,1,6,0,9,1,6,0,6
14,21,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,8,6,0,8,0,8,0,8,1,8
14,22,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,8,6,5,0,8,0,9,1,8,0,8
14,23,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,3,1,1,0,8,0,8
14,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,7,0,8,0,9,1,9,0,9
14,25,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,8,0,9,1,5,0,5
14,26,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,7,6,5,1,9,0,9,1,7,0,7
14,27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,3,0,3,0,8,1,3
14,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,5,0,5
14,29,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,3,0,2,0,3,0,3
14,30,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,3,1,1,0,3,0,3
15,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,5,6,4,1,4,0,9,0,7,0,3
15,2,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,5,5,2,0,6,1,6,0,3,0,2
15,3,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,6,2,2,1,2,0,4,0,7,0,5
15,4,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,3,3,3,0,8,0,2,1,5,1,5
15,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2,2,1,2,0,7,0,3,1,2
15,6,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,3,3,0,6,0,9,1,5,1,6
15,7,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,5,3,3,0,7,0,8,1,6,0,3
15,8,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,7,6,5,0,7,1,6,0,7,0,5
15,9,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,5,5,4,0,8,1,6,0,6,0,4
15,10,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,5,5,4,0,8,1,6,0,6,0,6
15,11,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,7,6,0,8,0,8,0,7,1,8
15,12,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,4,2,1,0,7,0,3,1,6,1,6
15,13,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4,4,3,0,8,0,4,1,7,1,5
15,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,7,1,6,0,2,0,9,0,4,0,6
15,15,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,3,3,2,0,8,0,1,0,6,1,5
15,16,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,6,4,6,0,3,0,9,1,8,0,6
15,17,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,6,2,5,0,7,0,6,1,6,1,3
15,18,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,6,4,0,1,1,7,0,7,0,7
15,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,9,0,9,1,4,1,8
15,20,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,4,3,3,0,4,0,4,1,6,1,6
15,21,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,4,3,4,0,7,0,4,1,7,1,8
15,22,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,8,8,7,0,8,0,8,1,8,0,7
15,23,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,7,2,4,0,8,0,9,0,4,0,6
15,24,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,7,7,7,0,8,0,8,1,8,0,6
15,25,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,8,6,6,0,9,0,9,1,8,0,5
15,26,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,7,1,7,0,9,1,7,0,7
15,27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,6,7,0,9,0,9,0,6,1,7
15,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,3,0,8,0,6,0,4,0,3
15,29,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,5,3,0,8,0,5,0,4,1,6
15,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,8,7,5,0,9,1,7,0,7,0,7
